DETAIL_ID,EXHIBIT_ID,TYPE,NAME,VALUE,SUB_VALUE,OPEN_YN,REG_DT,REG_ID,UP_DT,UP_ID
"2,149",542,E,제조사,㈜시공테크,,Y,12-21-2015 00:00:00,superadmin,,
"2,150",542,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"2,151",542,E,재질,"금속, 시뮬레이터",,Y,12-21-2015 00:00:00,superadmin,,
"2,152",542,E,크기,600㎜×735㎜×325㎜,,Y,12-21-2015 00:00:00,superadmin,,
"2,153",542,E,용도/기능,앞으로 개발 되어질 일명 날아가는 배 '위그선'을 체험해 본다.,,Y,12-21-2015 00:00:00,superadmin,,
"2,178",547,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"2,179",547,E,재질,플라스틱,,Y,12-21-2015 00:00:00,superadmin,,
"2,180",547,E,크기,199.2㎜×36㎜×8.8㎜,,Y,12-21-2015 00:00:00,superadmin,,
"2,181",547,E,용도/기능,전시품,,Y,12-21-2015 00:00:00,superadmin,,
"2,198",552,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"2,199",552,E,재질,플라스틱,,Y,12-21-2015 00:00:00,superadmin,,
"2,200",552,E,크기,121㎜×25.5㎜×335㎜,,Y,12-21-2015 00:00:00,superadmin,,
"2,201",552,E,용도/기능,전시품,,Y,12-21-2015 00:00:00,superadmin,,
"2,221",557,E,제조사,"증, 해군 3함대 이병전",,Y,12-21-2015 00:00:00,superadmin,,
"2,222",557,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"1,479",404,E,제조연대,2007년,,Y,12-21-2015 00:00:00,superadmin,,
"1,480",404,E,제조사,㈜전시과학,,Y,12-21-2015 00:00:00,superadmin,,
"1,481",404,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"17,532","2,545",E,학명,Arothron nigropunctatus (Bloch and Schneider),,Y,11-25-2016 11:41:35,scicenter,,
"17,533","2,545",E,영명,black-spotted puffer,,Y,11-25-2016 11:41:35,scicenter,,
"17,534","2,545",E,분포,"제주도, 일본 남부, 인도양·서태평양의 열대 해역",,Y,11-25-2016 11:41:35,scicenter,,
"17,564","2,534",E,학명,Rhinecanthus aculeatus,,Y,11-25-2016 13:56:17,scicenter,,
"17,565","2,534",E,영명,Picasso trigger,,Y,11-25-2016 13:56:17,scicenter,,
"17,566","2,534",E,분포,"제주도, 일본, 남인도",,Y,11-25-2016 13:56:17,scicenter,,
"15,959",605,E,영명,heart clam,,Y,11-17-2016 15:13:56,scicenter,,
"15,960",605,E,과명,조개과,,Y,11-17-2016 15:13:56,scicenter,,
"15,961",605,E,목명,조개목,,Y,11-17-2016 15:13:56,scicenter,,
"15,962",605,E,크기,8㎜×5㎜×2㎜,,Y,11-17-2016 15:13:56,scicenter,,
"15,963",605,E,채집일,2014.03.28,,Y,11-17-2016 15:13:56,scicenter,,
"15,964",605,E,채집지,땅끝해양자연사박물관,,Y,11-17-2016 15:13:56,scicenter,,
"15,952",606,E,영명,Patelloida (Collisellina) saccharina lanx,,Y,11-17-2016 15:13:40,scicenter,,
"15,953",606,E,과명,흰삿갓조개과,,Y,11-17-2016 15:13:40,scicenter,,
"15,954",606,E,목명,원시복족목,,Y,11-17-2016 15:13:40,scicenter,,
"15,955",606,E,크기,12㎜×6㎜×3㎜,,Y,11-17-2016 15:13:40,scicenter,,
"15,956",606,E,채집일,2014.03.28,,Y,11-17-2016 15:13:40,scicenter,,
"15,957",606,E,채집지,땅끝해양자연사박물관,,Y,11-17-2016 15:13:40,scicenter,,
"15,958",605,E,학명,heart clam,,Y,11-17-2016 15:13:56,scicenter,,
"2,585",614,E,제조연대,2014년4월2일,,Y,12-21-2015 00:00:00,superadmin,,
"2,586",614,E,제조사,"항로표식공장,근제",,Y,12-21-2015 00:00:00,superadmin,,
"2,587",614,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"2,588",614,E,재질,황동,,Y,12-21-2015 00:00:00,superadmin,,
"2,589",614,E,크기,"800㎜×1,160㎜×350㎜×380㎜",,Y,12-21-2015 00:00:00,superadmin,,
"2,590",614,E,용도/기능,시계불량시직접타종/안개신호기,,Y,12-21-2015 00:00:00,superadmin,,
"2,591",615,E,제조연대,2008년,,Y,12-21-2015 00:00:00,superadmin,,
"2,592",615,E,제조사,천문우주기획,,Y,12-21-2015 00:00:00,superadmin,,
"2,593",615,E,국적,한국,,Y,12-21-2015 00:00:00,superadmin,,
"2,594",615,E,재질,합성소재 등,,Y,12-21-2015 00:00:00,superadmin,,
"2,595",615,E,용도/기능,3D 디오라마,,Y,12-21-2015 00:00:00,superadmin,,
"2,596",616,E,학명,Hylobates concolor ,,Y,12-21-2015 00:00:00,superadmin,,
"2,597",616,E,영명,White handed gibbon,,Y,12-21-2015 00:00:00,superadmin,,
"2,598",616,E,과명,긴팔원숭이과,,Y,12-21-2015 00:00:00,superadmin,,
"2,599",616,E,목명,영장목,,Y,12-21-2015 00:00:00,superadmin,,
"2,600",616,E,크기,약 60cm(몸길이),,Y,12-21-2015 00:00:00,superadmin,,
"2,611",619,E,학명,Papio hamadryas,,Y,12-21-2015 00:00:00,superadmin,,
"2,612",619,E,영명,hamadryas baboon,,Y,12-21-2015 00:00:00,superadmin,,
"2,613",619,E,과명,긴꼬리원숭이과,,Y,12-21-2015 00:00:00,superadmin,,
"2,614",619,E,목명,영장목,,Y,12-21-2015 00:00:00,superadmin,,
"2,615",619,E,크기,약 61~76cm(몸길이),,Y,12-21-2015 00:00:00,superadmin,,
"2,616",620,E,학명,Callithrix jacchus,,Y,12-21-2015 00:00:00,superadmin,,
"2,617",620,E,영명,common marmoset,,Y,12-21-2015 00:00:00,superadmin,,
"2,618",620,E,과명,마모셋원숭이과,,Y,12-21-2015 00:00:00,superadmin,,
"2,619",620,E,목명,영장목,,Y,12-21-2015 00:00:00,superadmin,,
"2,620",620,E,크기,약 25cm(몸길이),,Y,12-21-2015 00:00:00,superadmin,,
"2,621",621,E,학명,Crocuta crocuta,,Y,12-21-2015 00:00:00,superadmin,,
"2,622",621,E,영명,hyena,,Y,12-21-2015 00:00:00,superadmin,,
"2,623",621,E,과명,하이에나과,,Y,12-21-2015 00:00:00,superadmin,,
"2,624",621,E,목명,식육목,,Y,12-21-2015 00:00:00,superadmin,,
"2,625",621,E,크기,약 130~165cm(몸길이),,Y,12-21-2015 00:00:00,superadmin,,
"2,636",624,E,학명,Ursus americanus,,Y,12-21-2015 00:00:00,superadmin,,
"2,637",624,E,영명,Asiatic Black Bear,,Y,12-21-2015 00:00:00,superadmin,,
"2,638",624,E,과명,곰과,,Y,12-21-2015 00:00:00,superadmin,,
"2,639",624,E,목명,식육목,,Y,12-21-2015 00:00:00,superadmin,,
"2,640",624,E,크기,약 150~180cm(몸길이),,Y,12-21-2015 00:00:00,superadmin,,
"2,641",625,E,학명,Ursus arctos,,Y,12-21-2015 00:00:00,superadmin,,
"2,642",625,E,영명,Eurasian Brown Bear,,Y,12-21-2015 00:00:00,superadmin,,
"2,248",562,E,용도/기능,전시품,,Y,12-21-2015 00:00:00,superadmin,,
"2,261",567,E,재질,나무 천 실,,Y,12-21-2015 00:00:00,superadmin,,
"2,262",567,E,크기,94㎜×17㎜×75㎜,,Y,12-21-2015 00:00:00,superadmin,,
"2,263",567,E,용도/기능,전시품,,Y,12-21-2015 00:00:00,superadmin,,
"16,973","4,177",E,서식지,"동남아시아,북부호주,북아프리카",,Y,11-22-2016 09:48:33,scicenter,,
"16,891","4,209",E,서식지,"페루,콜롬비아,브라질,프랑스,가아나 등",,Y,11-22-2016 09:31:19,scicenter,,
"16,892","4,209",E,크기,35cm 이상,,Y,11-22-2016 09:31:19,scicenter,,
"16,893","4,209",E,먹이,잡식성,,Y,11-22-2016 09:31:19,scicenter,,
"16,900","4,202",E,서식지,"아프리카,아메리카,아시아,유럽",,Y,11-22-2016 09:33:21,scicenter,,
"16,901","4,202",E,수명,6~8년,,Y,11-22-2016 09:33:21,scicenter,,
"16,902","4,202",E,먹이,초식,,Y,11-22-2016 09:33:21,scicenter,,
"16,909","4,200",E,서식지,전세계,,Y,11-22-2016 09:35:46,scicenter,,
"16,910","4,200",E,크기,0.5~6.5kg,,Y,11-22-2016 09:35:46,scicenter,,
"16,911","4,200",E,수명,7~13년,,Y,11-22-2016 09:35:46,scicenter,,
"16,933","4,195",E,서식지,전세계 분포,,Y,11-22-2016 09:40:46,scicenter,,
"16,934","4,195",E,수명,10~15년,,Y,11-22-2016 09:40:46,scicenter,,
"16,935","4,195",E,먹이,잡식,,Y,11-22-2016 09:40:46,scicenter,,
"16,974","4,177",E,크기,12~14cm,,Y,11-22-2016 09:48:33,scicenter,,
"16,975","4,177",E,수명,16~20년,,Y,11-22-2016 09:48:33,scicenter,,
"16,976","4,177",E,먹이,곤충,,Y,11-22-2016 09:48:33,scicenter,,
"17,005","4,170",E,서식지,북아메리카,,Y,11-22-2016 09:55:53,scicenter,,
"2,753",644,E,과명,산누에방과,,Y,12-21-2015 00:00:00,superadmin,,
"2,754",644,E,목명,나비목,,Y,12-21-2015 00:00:00,superadmin,,
"2,755",644,E,크기,500㎜×420㎜×70㎜,,Y,12-21-2015 00:00:00,superadmin,,
"2,756",644,E,채집일,2006년 4월,,Y,12-21-2015 00:00:00,superadmin,,
"2,757",644,E,채집지,페루,,Y,12-21-2015 00:00:00,superadmin,,
"8,420","2,082",E,재질,"STUD/석고보드/도색/위에 PC, 빔프로젝트 ",,Y,12-23-2015 00:00:00,superadmin,,
"8,421","2,082",E,크기,동작체험과 영상물(3.5M × 7.27M),,Y,12-23-2015 00:00:00,superadmin,,
"8,422","2,082",E,용도/기능,우주에서의 4가지실험을 설명영상물과 동작을 직접 체험 함,,Y,12-23-2015 00:00:00,superadmin,,
"17,382","2,582",E,학명,"Misgurnus mizolepis GuNTHER, 1888",,Y,11-25-2016 11:05:04,scicenter,,
"17,383","2,582",E,영명,Chinese muddy loach,,Y,11-25-2016 11:05:04,scicenter,,
"17,384","2,582",E,방언,"당미꾸리, 납작이, 말미꾸라지, 말미꾸리, 용미꾸라지, 용미꾸리",,Y,11-25-2016 11:05:04,scicenter,,
"2,249",563,E,재질,나무 천 실,,Y,12-21-2015 00:00:00,superadmin,,
"2,250",563,E,크기,88㎜×18㎜×69㎜,,Y,12-21-2015 00:00:00,superadmin,,
"2,251",563,E,용도/기능,전시품,,Y,12-21-2015 00:00:00,superadmin,,
"17,385","2,582",E,분포,우리 나라 하천과 중국에 널리 분포한다,,Y,11-25-2016 11:05:04,scicenter,,
"17,392","2,580",E,방언,"곤들메기, 댕피리, 도구마리, 독고기, 독피리, 돌피리, 뚜꺼비, 앵미리, 종미리",,Y,11-25-2016 11:05:48,scicenter,,
"17,401","2,577",E,학명,Cambaroides similis (Koelbel),,Y,11-25-2016 11:06:55,scicenter,,
"17,402","2,577",E,영명,"Crayfish, Crowfish",,Y,11-25-2016 11:06:55,scicenter,,
"17,403","2,577",E,분포,"함경도와 평안북도, 울릉도, 제주를 제외한 전 지역에 산다",,Y,11-25-2016 11:06:55,scicenter,,
"17,404","2,576",E,영명,Sea apple,,Y,11-25-2016 11:07:14,scicenter,,
"17,405","2,576",E,분포,열대바다,,Y,11-25-2016 11:07:14,scicenter,,
"17,406","2,576",E,학명,Pseudocolochirus axiologus,,Y,11-25-2016 11:07:14,scicenter,,
"17,407","2,575",E,학명,Anthocidaris crassispina,,Y,11-25-2016 11:07:39,scicenter,,
"17,408","2,575",E,영명,Purple sea urchin,,Y,11-25-2016 11:07:39,scicenter,,
"17,409","2,575",E,분포,"우리 나라 전 연안, 일본의 중부이남 및 홍콩, 타이완 등지의 연안에 분포",,Y,11-25-2016 11:07:39,scicenter,,
"17,410","2,574",E,학명,Chlrostoma argyrostoma lischkei,,Y,11-25-2016 11:08:10,scicenter,,
"17,411","2,574",E,영명,Top shell,,Y,11-25-2016 11:08:10,scicenter,,
"17,427","2,568",E,영명,Neon tetra,,Y,11-25-2016 11:10:48,scicenter,,
"17,412","2,574",E,방언,"고말, 망고동, 창고동, 방석고동, 참골뱅이, 보말",,Y,11-25-2016 11:08:10,scicenter,,
"17,428","2,568",E,분포,남아메리카의 아마존강 상류,,Y,11-25-2016 11:10:48,scicenter,,
"17,413","2,574",E,분포,우리 나라 전 연안,,Y,11-25-2016 11:08:10,scicenter,,
"17,417","2,572",E,학명,Glossodoris sp.,,Y,11-25-2016 11:08:55,scicenter,,
"17,418","2,572",E,영명,"nudibranch, sea slug",,Y,11-25-2016 11:08:55,scicenter,,
"17,423","2,569",E,학명,Serrasalmus nattereri,,Y,11-25-2016 11:10:20,scicenter,,
"17,424","2,569",E,영명,Pirahna,,Y,11-25-2016 11:10:20,scicenter,,
"17,444","2,564",E,학명,Semicossyphus reticulatus (Valenciennes),,Y,11-25-2016 11:13:29,scicenter,,
"17,057","4,144",E,서식지,중앙아메리카,,Y,11-22-2016 10:08:18,scicenter,,
"17,006","4,170",E,크기,18~20cm,,Y,11-22-2016 09:55:53,scicenter,,
"17,007","4,170",E,수명,30~40년,,Y,11-22-2016 09:55:53,scicenter,,
"17,008","4,170",E,먹이,잡식,,Y,11-22-2016 09:55:53,scicenter,,
"17,058","4,144",E,크기,성체시 1.5~1.8m,,Y,11-22-2016 10:08:18,scicenter,,
"17,059","4,144",E,수명,10~20년,,Y,11-22-2016 10:08:18,scicenter,,
"17,037","4,148",E,서식지,오스트레일리아,,Y,11-22-2016 10:03:31,scicenter,,
"17,060","4,144",E,먹이,"야채,과일,곤충",,Y,11-22-2016 10:08:18,scicenter,,
"17,038","4,148",E,크기,성체시 45~60cm,,Y,11-22-2016 10:03:31,scicenter,,
"17,039","4,148",E,수명,10~20년,,Y,11-22-2016 10:03:31,scicenter,,
"17,040","4,148",E,먹이,야채 혹은 귀뚜라미 등의 곤충,,Y,11-22-2016 10:03:31,scicenter,,
"17,070","4,142",E,크기,성체시 80~90cm,,Y,11-22-2016 10:10:58,scicenter,,
"17,071","4,142",E,수명,15년~20년,,Y,11-22-2016 10:10:58,scicenter,,
"17,072","4,142",E,먹이,"귀뚜라미, 쥐",,Y,11-22-2016 10:10:58,scicenter,,
"17,177","2,288",E,가,1,,Y,11-22-2016 14:33:09,scicenter,,
"17,069","4,142",E,서식지,아프리카 건조 초원지역,,Y,11-22-2016 10:10:58,scicenter,,
"17,178","2,288",E,사,3,,Y,11-22-2016 14:33:09,scicenter,,
"17,228","1,685",E,제조연대,2014년,,Y,11-22-2016 15:36:41,scicenter,,
"17,079","4,140",E,크기,성체시 4~5m 이상,,Y,11-22-2016 10:13:12,scicenter,,
"17,080","4,140",E,수명,20~30년,,Y,11-22-2016 10:13:12,scicenter,,
"17,081","4,140",E,먹이,작은 설치류 혹은 포유류,,Y,11-22-2016 10:13:12,scicenter,,
"17,179","2,288",E,다,ㅇ,,Y,11-22-2016 14:33:09,scicenter,,
"17,180","2,288",E,라,ㅍ,,Y,11-22-2016 14:33:09,scicenter,,
"17,229","1,685",E,제조사,TBWA,,Y,11-22-2016 15:36:41,scicenter,,
"17,230","1,685",E,국적,한국,,Y,11-22-2016 15:36:41,scicenter,,
"17,231","1,685",E,크기,400㎜×H:528,,Y,11-22-2016 15:36:41,scicenter,,
"17,232","1,685",E,용도/기능,우리나라 최초 천문대인 농수각 소개,,Y,11-22-2016 15:36:41,scicenter,,
"17,239","2,279",E,영명,dissecting microscope,,Y,11-22-2016 17:25:59,scicenter,,
"17,240","2,279",E,국적,한국,,Y,11-22-2016 17:25:59,scicenter,,
"17,249","2,247",E,국적,동남아시아,,Y,11-22-2016 17:28:19,scicenter,,
"17,250","2,247",E,학명,Eretmochelys imbricata,,Y,11-22-2016 17:28:19,scicenter,,
"17,251","2,247",E,영명,Hawksbill sea turtle,,Y,11-22-2016 17:28:19,scicenter,,
"17,254","2,243",E,국적,한국,,Y,11-22-2016 17:29:15,scicenter,,
"17,255","2,243",E,영명,DNA chip analysis,,Y,11-22-2016 17:29:15,scicenter,,
"17,256","2,239",E,국적,한국,,Y,11-22-2016 17:29:46,scicenter,,
"17,425","2,569",E,분포,남아메리카의 아마존강,,Y,11-25-2016 11:10:20,scicenter,,
"17,426","2,568",E,학명,Gyrinocheilus aymonieri,,Y,11-25-2016 11:10:48,scicenter,,
"2,606",618,E,학명,Hylobates agilis,,Y,12-21-2015 00:00:00,superadmin,,
"2,607",618,E,영명,Black-handed gibbon,,Y,12-21-2015 00:00:00,superadmin,,
"2,608",618,E,과명,긴팔원숭이과,,Y,12-21-2015 00:00:00,superadmin,,
"2,609",618,E,목명,영장목,,Y,12-21-2015 00:00:00,superadmin,,
"2,610",618,E,크기,약 60cm(몸길이),,Y,12-21-2015 00:00:00,superadmin,,
"2,631",623,E,학명,Panthera tigris tigris,,Y,12-21-2015 00:00:00,superadmin,,
"2,632",623,E,영명,Bengal tiger,,Y,12-21-2015 00:00:00,superadmin,,
"2,633",623,E,과명,고양이과,,Y,12-21-2015 00:00:00,superadmin,,
"2,634",623,E,목명,식육목,,Y,12-21-2015 00:00:00,superadmin,,
"2,635",623,E,크기,약 240~310cm(몸길이),,Y,12-21-2015 00:00:00,superadmin,,
"2,656",628,E,학명,Pseudobunaea illustris,,Y,12-21-2015 00:00:00,superadmin,,
"2,657",628,E,과명,산누에방과,,Y,12-21-2015 00:00:00,superadmin,,
"2,658",628,E,목명,나비목,,Y,12-21-2015 00:00:00,superadmin,,
"2,659",628,E,크기,500㎜×420㎜×70㎜,,Y,12-21-2015 00:00:00,superadmin,,
"2,660",628,E,채집일,2008년 12월,,Y,12-21-2015 00:00:00,superadmin,,
"2,661",628,E,채집지,카메룬,,Y,12-21-2015 00:00:00,superadmin,,
"2,686",633,E,학명,Eriogyna pyretorum,,Y,12-21-2015 00:00:00,superadmin,,
"2,687",633,E,과명,산누에방과,,Y,12-21-2015 00:00:00,superadmin,,
"2,688",633,E,목명,나비목,,Y,12-21-2015 00:00:00,superadmin,,
"2,689",633,E,크기,500㎜×420㎜×70㎜,,Y,12-21-2015 00:00:00,superadmin,,
"2,690",633,E,채집일,2008년 2월,,Y,12-21-2015 00:00:00,superadmin,,
"2,691",633,E,채집지,타이완,,Y,12-21-2015 00:00:00,superadmin,,
"2,716",638,E,학명,Micragone agathylla,,Y,12-21-2015 00:00:00,superadmin,,
"2,717",638,E,과명,산누에방과,,Y,12-21-2015 00:00:00,superadmin,,
"2,718",638,E,목명,나비목,,Y,12-21-2015 00:00:00,superadmin,,
"2,719",638,E,크기,500㎜×420㎜×70㎜,,Y,12-21-2015 00:00:00,superadmin,,
"2,720",638,E,채집일,2000년 9월,,Y,12-21-2015 00:00:00,superadmin,,
"2,721",638,E,채집지,중앙아프리카공화국,,Y,12-21-2015 00:00:00,superadmin,,
"2,746",643,E,학명,Pseudantherea discrepans,,Y,12-21-2015 00:00:00,superadmin,,
"2,747",643,E,과명,산누에방과,,Y,12-21-2015 00:00:00,superadmin,,
"2,748",643,E,목명,나비목,,Y,12-21-2015 00:00:00,superadmin,,
"2,749",643,E,크기,500㎜×420㎜×70㎜,,Y,12-21-2015 00:00:00,superadmin,,
"2,750",643,E,채집일,2000년 1월,,Y,12-21-2015 00:00:00,superadmin,,
"2,751",643,E,채집지,중앙아프리카공화국,,Y,12-21-2015 00:00:00,superadmin,,
"3,112",766,E,학명,Mesalcidodes trifidus,,Y,12-21-2015 00:00:00,superadmin,,
"3,113",766,E,과명,바구미과,,Y,12-21-2015 00:00:00,superadmin,,
"3,114",766,E,목명,딱정벌레목,,Y,12-21-2015 00:00:00,superadmin,,
"3,115",766,E,크기,8~11㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,131",771,E,학명,Nicrophorus concolor,,Y,12-21-2015 00:00:00,superadmin,,
"3,132",771,E,과명,송장벌레과,,Y,12-21-2015 00:00:00,superadmin,,
"3,133",771,E,목명,딱정벌레목,,Y,12-21-2015 00:00:00,superadmin,,
"3,134",771,E,크기,25~45㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,151",776,E,학명,Pheropsophus jessoensis,,Y,12-21-2015 00:00:00,superadmin,,
"3,152",776,E,과명,딱정벌레과,,Y,12-21-2015 00:00:00,superadmin,,
"3,153",776,E,목명,딱정벌레목,,Y,12-21-2015 00:00:00,superadmin,,
"3,154",776,E,크기,11~18㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,171",781,E,학명,Chlaenius micans,,Y,12-21-2015 00:00:00,superadmin,,
"3,172",781,E,과명,딱정벌레과,,Y,12-21-2015 00:00:00,superadmin,,
"3,173",781,E,목명,딱정벌레목,,Y,12-21-2015 00:00:00,superadmin,,
"3,174",781,E,크기,15~17.5㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,191",786,E,학명,Propylea japonica,,Y,12-21-2015 00:00:00,superadmin,,
"3,192",786,E,영명,Turtle Vein Ladybug ,,Y,12-21-2015 00:00:00,superadmin,,
"3,193",786,E,과명,무당벌레과,,Y,12-21-2015 00:00:00,superadmin,,
"3,194",786,E,목명,딱정벌레목,,Y,12-21-2015 00:00:00,superadmin,,
"3,195",786,E,크기,3~4.5㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,213",791,E,학명,Gametis jucunda,,Y,12-21-2015 00:00:00,superadmin,,
"3,214",791,E,영명,Citrus flower chafer,,Y,12-21-2015 00:00:00,superadmin,,
"3,215",791,E,과명,꽃무지과,,Y,12-21-2015 00:00:00,superadmin,,
"3,216",791,E,목명,딱정벌레목,,Y,12-21-2015 00:00:00,superadmin,,
"3,217",791,E,크기,10~14㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,235",796,E,학명,Pectocera fortunei Candeze,,Y,12-21-2015 00:00:00,superadmin,,
"3,236",796,E,과명,방아벌레과,,Y,12-21-2015 00:00:00,superadmin,,
"3,237",796,E,목명,딱정벌레목,,Y,12-21-2015 00:00:00,superadmin,,
"3,238",796,E,크기,20㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,256",801,E,학명,Chrysomela,,Y,12-21-2015 00:00:00,superadmin,,
"3,257",801,E,과명,잎벌레과,,Y,12-21-2015 00:00:00,superadmin,,
"3,258",801,E,목명,딱정벌레목,,Y,12-21-2015 00:00:00,superadmin,,
"3,259",801,E,크기,10~12㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,276",806,E,학명,Agelastica coerulea,,Y,12-21-2015 00:00:00,superadmin,,
"3,277",806,E,과명,잎벌레과,,Y,12-21-2015 00:00:00,superadmin,,
"3,278",806,E,목명,딱정벌레목,,Y,12-21-2015 00:00:00,superadmin,,
"3,279",806,E,크기,6~7㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,292",811,E,학명,Angerona prunaria,,Y,12-21-2015 00:00:00,superadmin,,
"3,293",811,E,영명,orange moth ,,Y,12-21-2015 00:00:00,superadmin,,
"3,294",811,E,과명,자나방과,,Y,12-21-2015 00:00:00,superadmin,,
"3,295",811,E,목명,나비목,,Y,12-21-2015 00:00:00,superadmin,,
"3,296",811,E,크기,15㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,313",816,E,학명,Cyclophragma undans,,Y,12-21-2015 00:00:00,superadmin,,
"3,314",816,E,과명,솔나방과,,Y,12-21-2015 00:00:00,superadmin,,
"3,315",816,E,목명,나비목,,Y,12-21-2015 00:00:00,superadmin,,
"3,316",816,E,크기,40~50㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,333",821,E,학명,Dermaleipa juno,,Y,12-21-2015 00:00:00,superadmin,,
"3,334",821,E,과명,밤나방과,,Y,12-21-2015 00:00:00,superadmin,,
"3,335",821,E,목명,나비목,,Y,12-21-2015 00:00:00,superadmin,,
"3,336",821,E,크기,41~45㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,354",826,E,학명,Langia zenzeroides Moore,,Y,12-21-2015 00:00:00,superadmin,,
"3,355",826,E,과명,박각시과,,Y,12-21-2015 00:00:00,superadmin,,
"3,356",826,E,목명,나비목,,Y,12-21-2015 00:00:00,superadmin,,
"3,357",826,E,크기,130㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,374",831,E,학명,Vespa mandarina,,Y,12-21-2015 00:00:00,superadmin,,
"3,375",831,E,과명,말벌과,,Y,12-21-2015 00:00:00,superadmin,,
"3,376",831,E,목명,벌목,,Y,12-21-2015 00:00:00,superadmin,,
"3,377",831,E,크기,37~48㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,414",841,E,학명,Nepa hoffmanni,,Y,12-21-2015 00:00:00,superadmin,,
"3,415",841,E,과명,장구애비과,,Y,12-21-2015 00:00:00,superadmin,,
"3,416",841,E,목명,노린재목,,Y,12-21-2015 00:00:00,superadmin,,
"3,417",841,E,크기,20㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,434",846,E,학명,Poecilocoris splendidulus,,Y,12-21-2015 00:00:00,superadmin,,
"3,435",846,E,과명,광대노린재과,,Y,12-21-2015 00:00:00,superadmin,,
"3,436",846,E,목명,노린재목,,Y,12-21-2015 00:00:00,superadmin,,
"3,437",846,E,크기,14㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,455",851,E,학명,Chromogeotrupes auratus,,Y,12-21-2015 00:00:00,superadmin,,
"3,456",851,E,과명,풍뎅이과,,Y,12-21-2015 00:00:00,superadmin,,
"3,457",851,E,목명,딱정벌레목,,Y,12-21-2015 00:00:00,superadmin,,
"3,458",851,E,크기,18~20㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,475",856,E,학명,Popillia mutans,,Y,12-21-2015 00:00:00,superadmin,,
"3,476",856,E,과명,풍뎅이과,,Y,12-21-2015 00:00:00,superadmin,,
"3,477",856,E,목명,딱정벌레목,,Y,12-21-2015 00:00:00,superadmin,,
"3,478",856,E,크기,9~12㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,496",861,E,학명,Minois dryas,,Y,12-21-2015 00:00:00,superadmin,,
"3,497",861,E,과명,네발나비과,,Y,12-21-2015 00:00:00,superadmin,,
"3,498",861,E,목명,나비목,,Y,12-21-2015 00:00:00,superadmin,,
"3,499",861,E,크기,30~39㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,509",864,E,과명,왕잠자리과,,Y,12-21-2015 00:00:00,superadmin,,
"3,510",864,E,목명,잠자리목,,Y,12-21-2015 00:00:00,superadmin,,
"3,511",864,E,크기,60~70㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,512",865,E,학명,Anotogaster sieboldii,,Y,12-21-2015 00:00:00,superadmin,,
"3,513",865,E,과명,장수잠자리과,,Y,12-21-2015 00:00:00,superadmin,,
"3,514",865,E,목명,잠자리목,,Y,12-21-2015 00:00:00,superadmin,,
"3,515",865,E,크기,90~105㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,516",866,E,학명,Anax parthenope,,Y,12-21-2015 00:00:00,superadmin,,
"3,517",866,E,과명,왕잠자리과,,Y,12-21-2015 00:00:00,superadmin,,
"3,518",866,E,목명,잠자리목,,Y,12-21-2015 00:00:00,superadmin,,
"3,519",866,E,크기,70~75㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,524",868,E,학명,Orthetrum melania,,Y,12-21-2015 00:00:00,superadmin,,
"3,525",868,E,과명,잠자리과,,Y,12-21-2015 00:00:00,superadmin,,
"3,526",868,E,목명,잠자리목,,Y,12-21-2015 00:00:00,superadmin,,
"3,527",868,E,크기,51~53㎜,,Y,12-21-2015 00:00:00,superadmin,,
"3,528",869,E,학명,Rhyothemis fuliginosa,,Y,12-21-2015 00:00:00,superadmin,,
"3,529",869,E,과명,잠자리과,,Y,12-21-2015 00:00:00,superadmin,,
"3,530",869,E,목명,잠자리목,,Y,12-21-2015 00:00:00,superadmin,,
"3,531",869,E,크기,36~42㎜,,Y,12-21-2015 00:00:00,superadmin,,
