시료일련번호,조사지역일련번호,시추일련번호,골재종류,위도,경도,주소,시료지점명
1043,84,596,하천,34.8416667,126.5530556,전라남도 영암군 시종면 신학리,CL2 S61
1044,84,597,하천,34.8966667,126.5463889,전라남도 나주시 동강면 대지리,CL3 S13
1045,84,598,하천,34.9716667,126.5397222,전라남도 나주시 동강면 장동리,CL4 S25
1046,84,598,하천,34.9716667,126.5397222,전라남도 나주시 동강면 장동리,CL4 S26
1047,84,598,하천,34.9716667,126.5397222,전라남도 나주시 동강면 장동리,CL4 S28
1048,84,598,하천,34.9716667,126.5397222,전라남도 나주시 동강면 장동리,CL4 S29
1049,84,599,하천,34.985,126.5730556,전라남도 함평군 학교면 월호리,CL5 S14
1050,84,599,하천,34.985,126.5730556,전라남도 함평군 학교면 월호리,CL5 S15
1051,84,599,하천,34.985,126.5730556,전라남도 함평군 학교면 월호리,CL5 S16
1052,84,600,하천,34.9925,126.655,전라남도 나주시 다시면 ,CL6 S2-15
1053,84,600,하천,34.9925,126.655,전라남도 나주시 다시면 ,CL6 S2-16
1054,84,601,하천,35.0055556,126.7211111,전라남도 나주시 영산동 ,CL7 S1
1055,84,601,하천,35.0055556,126.7211111,전라남도 나주시 영산동 ,CL7 S3
1056,84,601,하천,35.0055556,126.7211111,전라남도 나주시 영산동 ,CL7 S4
1057,84,601,하천,35.0055556,126.7211111,전라남도 나주시 영산동 ,CL7 S5
1058,84,601,하천,35.0055556,126.7211111,전라남도 나주시 영산동 ,CL7 S9
1059,84,601,하천,35.0055556,126.7211111,전라남도 나주시 영산동 ,CL7 S10
1060,84,601,하천,35.0055556,126.7211111,전라남도 나주시 영산동 ,CL7 S11
1061,84,602,하천,35.0508333,126.7522222,전라남도 나주시 금천면 원곡리,CL8 S2
1062,84,602,하천,35.0508333,126.7522222,전라남도 나주시 금천면 원곡리,CL8 S5
1063,84,603,하천,35.0977778,126.8075,광주광역시 서구 용두동 ,CL9 S4-4
1064,84,603,하천,35.0977778,126.8075,광주광역시 서구 용두동 ,CL9 S4-5
1065,84,605,하천,35.1861111,126.8561111,광주광역시 광산구 운남동 ,CL11 S4
1066,84,605,하천,35.1861111,126.8561111,광주광역시 광산구 운남동 ,CL11 S5
1067,84,605,하천,35.1861111,126.8561111,광주광역시 광산구 운남동 ,CL11 S7
1068,84,606,하천,35.2369444,126.8694444,광주광역시 북구 오룡동 ,CL12 S2
1069,84,606,하천,35.2369444,126.8694444,광주광역시 북구 오룡동 ,CL12 S4
1070,84,607,하천,35.2444444,126.8894444,광주광역시 북구 지야동 ,CL13 S4
1071,84,608,하천,35.2669444,126.9358333,전라남도 담양군 봉산면 삼지리,CL14 S1
1072,84,608,하천,35.2669444,126.9358333,전라남도 담양군 봉산면 삼지리,CL14 S2
1073,84,608,하천,35.2669444,126.9358333,전라남도 담양군 봉산면 삼지리,CL14 S3
1074,84,608,하천,35.2669444,126.9358333,전라남도 담양군 봉산면 삼지리,CL14 S5
1075,84,609,하천,35.0469444,126.8008333,전라남도 나주시 산포면 내기리,CL15 S5
1076,84,610,하천,35.0019444,126.8872222,전라남도 나주시 남평읍 오계리,CL16 S2
1077,84,610,하천,35.0019444,126.8872222,전라남도 나주시 남평읍 오계리,CL16 S3
1078,84,610,하천,35.0019444,126.8872222,전라남도 나주시 남평읍 오계리,CL16 S5
1079,84,610,하천,35.0019444,126.8872222,전라남도 나주시 남평읍 오계리,CL16 S6
1080,84,610,하천,35.0019444,126.8872222,전라남도 나주시 남평읍 오계리,CL16 S7
1081,84,611,하천,35.0130556,126.9447222,전라남도 화순군 능주면 원지리,CL17 S2
1082,84,612,하천,35.1747222,126.7433333,광주광역시 광산구 남산동 ,CL18 S3
1083,84,612,하천,35.1747222,126.7433333,광주광역시 광산구 남산동 ,CL18 S6
1084,84,612,하천,35.1747222,126.7433333,광주광역시 광산구 남산동 ,CL18 S7
1085,84,612,하천,35.1747222,126.7433333,광주광역시 광산구 남산동 ,CL18 S8
1086,84,613,하천,35.2705556,126.7566667,전라남도 장성군 황룡면 황룡리,CL19 S2
1087,84,614,하천,34.6447222,126.8163889,전라남도 강진군 군동면 석교리,CL20 S2
1088,84,614,하천,34.6447222,126.8163889,전라남도 강진군 군동면 석교리,CL20 S3
1089,84,615,하천,34.6577778,126.885,전라남도 장흥군 장흥읍 송암리,CL21 S3
1090,84,615,하천,34.6577778,126.885,전라남도 장흥군 장흥읍 송암리,CL21 S4
1091,84,615,하천,34.6577778,126.885,전라남도 장흥군 장흥읍 송암리,CL21 S7
1092,84,615,하천,34.6577778,126.885,전라남도 장흥군 장흥읍 송암리,CL21 S10
1093,84,615,하천,34.6577778,126.885,전라남도 장흥군 장흥읍 송암리,CL21 S13
1094,84,615,하천,34.6577778,126.885,전라남도 장흥군 장흥읍 송암리,CL21 S16
1095,84,615,하천,34.6577778,126.885,전라남도 장흥군 장흥읍 송암리,CL21 S18
1096,84,615,하천,34.6577778,126.885,전라남도 장흥군 장흥읍 송암리,CL21 S20
1097,84,615,하천,34.6577778,126.885,전라남도 장흥군 장흥읍 송암리,CL21 S23
1098,84,615,하천,34.6577778,126.885,전라남도 장흥군 장흥읍 송암리,CL21 S30
1099,84,615,하천,34.6577778,126.885,전라남도 장흥군 장흥읍 송암리,CL21 S32
1100,84,615,하천,34.6577778,126.885,전라남도 장흥군 장흥읍 송암리,CL21 S40
1101,84,615,하천,34.6577778,126.885,전라남도 장흥군 장흥읍 송암리,CL21 S46
1102,84,615,하천,34.6577778,126.885,전라남도 장흥군 장흥읍 송암리,CL21 S55
1103,84,615,하천,34.6577778,126.885,전라남도 장흥군 장흥읍 송암리,CL21 S59
1104,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S2
1105,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S5
1106,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S6
1107,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S7
1108,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S8
1109,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S11
1110,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S12
1111,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S13
1112,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S14
1113,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S15
1114,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S16
1115,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S17
1116,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S19
1117,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S25
1118,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S28
1119,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S32
1120,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S34
1121,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S35
1122,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S38
1123,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S39
1124,84,616,하천,34.9625,127.7611111,전라남도 광양시 태인동 ,CL22 S40
1125,84,617,하천,35.0075,127.7852778,전라남도 광양시 진월면 오사리,CL23 S2
1126,84,617,하천,35.0075,127.7852778,전라남도 광양시 진월면 오사리,CL23 S3
1127,84,617,하천,35.0075,127.7852778,전라남도 광양시 진월면 오사리,CL23 S6
1128,84,617,하천,35.0075,127.7852778,전라남도 광양시 진월면 오사리,CL23 S7
1129,84,617,하천,35.0075,127.7852778,전라남도 광양시 진월면 오사리,CL23 S9
1130,84,617,하천,35.0075,127.7852778,전라남도 광양시 진월면 오사리,CL23 S11
1131,84,617,하천,35.0075,127.7852778,전라남도 광양시 진월면 오사리,CL23 S13
1132,84,617,하천,35.0075,127.7852778,전라남도 광양시 진월면 오사리,CL23 S14
1133,84,617,하천,35.0075,127.7852778,전라남도 광양시 진월면 오사리,CL23 S2-1
1134,84,617,하천,35.0075,127.7852778,전라남도 광양시 진월면 오사리,CL23 S3-1
1135,84,617,하천,35.0075,127.7852778,전라남도 광양시 진월면 오사리,CL23 S6-1
1136,84,617,하천,35.0075,127.7852778,전라남도 광양시 진월면 오사리,CL23 S7-1
1137,84,617,하천,35.0075,127.7852778,전라남도 광양시 진월면 오사리,CL23 S9-1
1138,84,617,하천,35.0075,127.7852778,전라남도 광양시 진월면 오사리,CL23 S10-1
1139,84,618,하천,35.0525,127.7655556,전라남도 광양시 진월면 월길리,CL24 S1
1140,84,618,하천,35.0525,127.7655556,전라남도 광양시 진월면 월길리,CL24 S2
1141,84,618,하천,35.0525,127.7655556,전라남도 광양시 진월면 월길리,CL24 S3
1142,84,618,하천,35.0525,127.7655556,전라남도 광양시 진월면 월길리,CL24 S4
1143,84,618,하천,35.0525,127.7655556,전라남도 광양시 진월면 월길리,CL24 S10
1144,84,619,하천,35.1636111,127.6591667,경상남도 하동군 화개면 부춘리,CL25 S2
1145,84,619,하천,35.1636111,127.6591667,경상남도 하동군 화개면 부춘리,CL25 S4
1146,84,619,하천,35.1636111,127.6591667,경상남도 하동군 화개면 부춘리,CL25 S6
1147,84,619,하천,35.1636111,127.6591667,경상남도 하동군 화개면 부춘리,CL25 S7
1148,84,619,하천,35.1636111,127.6591667,경상남도 하동군 화개면 부춘리,CL25 S8
1149,84,619,하천,35.1636111,127.6591667,경상남도 하동군 화개면 부춘리,CL25 S9
1150,84,619,하천,35.1636111,127.6591667,경상남도 하동군 화개면 부춘리,CL25 S11
1151,84,619,하천,35.1636111,127.6591667,경상남도 하동군 화개면 부춘리,CL25 S14
1152,84,619,하천,35.1636111,127.6591667,경상남도 하동군 화개면 부춘리,CL25 S15
1153,84,619,하천,35.1636111,127.6591667,경상남도 하동군 화개면 부춘리,CL25 S17
1154,84,619,하천,35.1636111,127.6591667,경상남도 하동군 화개면 부춘리,CL25 S20
1155,84,619,하천,35.1636111,127.6591667,경상남도 하동군 화개면 부춘리,CL25 S21
1156,84,619,하천,35.1636111,127.6591667,경상남도 하동군 화개면 부춘리,CL25 S31
1157,84,619,하천,35.1636111,127.6591667,경상남도 하동군 화개면 부춘리,CL25 S33
1158,84,619,하천,35.1636111,127.6591667,경상남도 하동군 화개면 부춘리,CL25 S43
1159,84,619,하천,35.1636111,127.6591667,경상남도 하동군 화개면 부춘리,CL25 S44
1160,84,619,하천,35.1636111,127.6591667,경상남도 하동군 화개면 부춘리,CL25 S46
1161,84,620,하천,35.1916667,127.5441667,전라남도 구례군 간전면 간문리,CL26 S2
1162,84,620,하천,35.1916667,127.5441667,전라남도 구례군 간전면 간문리,CL26 S3
1163,84,620,하천,35.1916667,127.5441667,전라남도 구례군 간전면 간문리,CL26 S4
1164,84,620,하천,35.1916667,127.5441667,전라남도 구례군 간전면 간문리,CL26 S5
1165,84,620,하천,35.1916667,127.5441667,전라남도 구례군 간전면 간문리,CL26 S7
1166,84,620,하천,35.1916667,127.5441667,전라남도 구례군 간전면 간문리,CL26 S8
1167,84,621,하천,35.2125,127.48,전라남도 구례군 구례읍 봉남리,CL27 S3
1168,84,621,하천,35.2125,127.48,전라남도 구례군 구례읍 봉남리,CL27 S7
1169,84,621,하천,35.2125,127.48,전라남도 구례군 구례읍 봉남리,CL27 S10
1170,84,621,하천,35.2125,127.48,전라남도 구례군 구례읍 봉남리,CL27 S11
1171,84,622,하천,35.2875,127.3252778,전라남도 곡성군 곡성읍 대평리,CL28 S3
1172,84,622,하천,35.2875,127.3252778,전라남도 곡성군 곡성읍 대평리,CL28 S7
1173,84,622,하천,35.2875,127.3252778,전라남도 곡성군 곡성읍 대평리,CL28 S9
1174,84,622,하천,35.2875,127.3252778,전라남도 곡성군 곡성읍 대평리,CL28 S13
1175,84,623,하천,35.3158333,127.3119444,전라북도 남원시 금지면 하도리,CL29 S1
1176,84,623,하천,35.3158333,127.3119444,전라북도 남원시 금지면 하도리,CL29 S2
1177,84,623,하천,35.3158333,127.3119444,전라북도 남원시 금지면 하도리,CL29 S3
1178,84,623,하천,35.3158333,127.3119444,전라북도 남원시 금지면 하도리,CL29 S6
1179,84,624,하천,35.3327778,127.2211111,전라남도 곡성군 입면 제월리,CL30 S14
1180,84,624,하천,35.3327778,127.2211111,전라남도 곡성군 입면 제월리,CL30 S17
1181,84,624,하천,35.3327778,127.2211111,전라남도 곡성군 입면 제월리,CL30 S21
1182,84,624,하천,35.3327778,127.2211111,전라남도 곡성군 입면 제월리,CL30 S23
1183,84,624,하천,35.3327778,127.2211111,전라남도 곡성군 입면 제월리,CL30 S24
1184,84,624,하천,35.3327778,127.2211111,전라남도 곡성군 입면 제월리,CL30 S25
1185,84,624,하천,35.3327778,127.2211111,전라남도 곡성군 입면 제월리,CL30 S27
1186,84,624,하천,35.3327778,127.2211111,전라남도 곡성군 입면 제월리,CL30 S28
1187,84,625,하천,35.3816667,127.3363889,전라북도 남원시 주생면 지당리,CL31 S2
1188,84,625,하천,35.3816667,127.3363889,전라북도 남원시 주생면 지당리,CL31 S3
1189,84,625,하천,35.3816667,127.3363889,전라북도 남원시 주생면 지당리,CL31 S4
1190,84,625,하천,35.3816667,127.3363889,전라북도 남원시 주생면 지당리,CL31 S9
1191,84,626,하천,35.9097222,126.9005556,전라북도 김제시 공덕면 저산리,CL32 S6
1192,84,626,하천,35.9097222,126.9005556,전라북도 김제시 공덕면 저산리,CL32 S8
1193,84,626,하천,35.9097222,126.9005556,전라북도 김제시 공덕면 저산리,CL32 S12
1194,84,626,하천,35.9097222,126.9005556,전라북도 김제시 공덕면 저산리,CL32 S14
1195,84,626,하천,35.9097222,126.9005556,전라북도 김제시 공덕면 저산리,CL32 S17
1196,84,626,하천,35.9097222,126.9005556,전라북도 김제시 공덕면 저산리,CL32 S24
1197,84,627,하천,35.9116667,126.9225,전라북도 김제시 백구면 유강리,CL33 S11
1198,84,627,하천,35.9116667,126.9225,전라북도 김제시 백구면 유강리,CL33 S14
1199,84,627,하천,35.9116667,126.9225,전라북도 김제시 백구면 유강리,CL33 S17
1200,84,628,하천,35.8947222,126.9911111,전라북도 김제시 백구면 마산리,CL34 S1
1201,84,629,하천,35.8966667,127.0266667,전라북도 완주군 삼례읍 하리,CL35 S8
1202,84,631,하천,35.6897222,126.8561111,전라북도 정읍시 신태인읍 양괴리,CL37 S15
1772,49,662,육상,35.4966667,128.8104722,경상남도 밀양시 산외면 금천리,BH-2
1773,49,663,육상,35.4930278,128.8321111,경상남도 밀양시 단장면 미촌리,BH-3
1774,49,664,육상,35.4981111,128.7266667,경상남도 밀양시 부북면 오례리,BH-4
1775,49,665,육상,35.445,128.7903333,경상남도 밀양시 삼랑진읍 임천리,BH-5
1776,49,666,육상,35.4501389,128.7674167,경상남도 밀양시 상남면 기산리,BH-6
1777,49,667,육상,35.4224444,128.7835,경상남도 밀양시 상남면 평촌리,BH-7
1778,49,668,육상,35.3931111,128.7998056,경상남도 밀양시 삼랑진읍 미전리,BH-8
1779,49,669,육상,35.3778333,128.8005833,경상남도 밀양시 상남면 외산리,BH-9
1780,49,670,육상,35.3803056,128.7079167,경상남도 밀양시 초동면 금포리,BH-10
1781,49,671,육상,35.3619722,128.7417778,경상남도 밀양시 하남읍 백산리,BH-11
1782,49,672,육상,35.3631667,128.7824444,경상남도 밀양시 하남읍 명례리,BH-12
1783,49,673,육상,35.3884722,128.6807222,경상남도 밀양시 초동면 검암리,BH-13
1784,49,674,육상,35.4042222,128.6536389,경상남도 밀양시 초동면 명성리,BH-14
1785,49,675,육상,35.4563611,128.6556944,경상남도 밀양시 무안면 모로리,BH-15
1786,49,676,육상,35.5246389,128.6605278,경상남도 밀양시 무안면 내진리,BH-16
1797,48,677,하천,35.3545556,128.7912778,경상남도 밀양시 상남면 외산리,BH-17
1798,48,678,하천,35.3576944,128.7343333,경상남도 밀양시 하남읍 백산리,BH-18
1799,48,679,하천,35.4601111,128.7838611,경상남도 밀양시 상남면 예림리,BH-19
1800,48,680,하천,35.4803889,128.6609167,경상남도 밀양시 무안면 신법리,BH-20
1805,46,683,육상,35.8911111,128.4266667,대구광역시 달성군 하빈면 묘리,BH-5
1806,46,684,육상,35.8822222,128.4169444,대구광역시 달성군 하빈면 동곡리,BH-6
1807,46,685,육상,35.8605556,128.4030556,대구광역시 달성군 하빈면 봉촌리,BH-7
1808,46,688,육상,35.8022222,128.4341667,대구광역시 달성군 옥포면 신당리,BH-10
1809,46,690,육상,35.6836111,128.4347222,대구광역시 달성군 현풍면 원교리,BH-12
1810,45,692,하천,35.8494444,128.4002778,대구광역시 달성군 하빈면 동곡리,BH-1
1811,45,693,하천,35.8038889,128.4261111,대구광역시 달성군 옥포면 신당리,BH-2
1812,45,694,하천,35.7386111,128.4075,대구광역시 달성군 논공읍 하리,BH-3
1813,45,695,하천,35.7,128.3569444,대구광역시 달성군 구지면 도동리,BH-4
1814,45,696,하천,35.7786111,128.4077778,대구광역시 달성군 논공읍 금포리,BH-14
1815,45,697,하천,35.6608333,128.3791667,대구광역시 달성군 구지면 징리,BH-15
1828,47,698,산림,35.9108386,126.7246325,대구광역시 동구 매여동 ,BH-16
1829,47,699,산림,35.7418025,126.4414744,대구광역시 달성군 논공읍 하리,BH-17
1830,47,700,산림,35.7092725,126.6323339,대구광역시 달성군 가창면 우록리,BH-18
2038,91,750,하천,37.8097222,126.6916667,경기도 고양시 일산서구 구산동 ,KG1-4
2039,91,750,하천,37.8097222,126.6916667,경기도 고양시 일산서구 구산동 ,KG1-9
2040,91,750,하천,37.8097222,126.6916667,경기도 고양시 일산서구 구산동 ,KG1-13
2041,91,750,하천,37.8097222,126.6916667,경기도 고양시 일산서구 구산동 ,KG1-17
2042,91,750,하천,37.8097222,126.6916667,경기도 고양시 일산서구 구산동 ,KG1-21
2043,91,750,하천,37.8097222,126.6916667,경기도 고양시 일산서구 구산동 ,KG1-37
2044,91,751,하천,37.8,126.7138889,경기도 김포시  ,KG2-2
2045,91,751,하천,37.8,126.7138889,경기도 김포시  ,KG2-21
2046,91,751,하천,37.8,126.7138889,경기도 김포시  ,KG2-29
2047,91,751,하천,37.8,126.7138889,경기도 김포시  ,KG2-37
2087,91,752,하천,37.4166667,127.5305556,경기도 여주군 금사면 금사리,KG3-3
2088,91,752,하천,37.4166667,127.5305556,경기도 여주군 금사면 금사리,KG3-4
2089,91,752,하천,37.4166667,127.5305556,경기도 여주군 금사면 금사리,KG3-6
2090,91,753,하천,38.3736111,127.5527778,경기도 여주군 대신면 양촌리,KG4-1
2091,91,753,하천,38.3736111,127.5527778,경기도 여주군 대신면 양촌리,KG4-2
2092,91,754,하천,38.3513889,127.5722222,경기도 여주군 능서면 내양리,KG5-4
2093,91,754,하천,38.3513889,127.5722222,경기도 여주군 능서면 내양리,KG5-5
2094,91,755,하천,37.3,127.6166667,경기도 여주군 여주읍 하리,KG6-1
2095,91,756,하천,37.2861111,127.6708333,경기도 여주군 여주읍 연양리,KG7-1
2096,91,756,하천,37.2861111,127.6708333,경기도 여주군 여주읍 연양리,KG7-2
2097,91,758,하천,37.2777778,127.6833333,경기도 여주군 여주읍 신진리,KG9-1
2098,91,759,하천,37.2763889,127.6819444,경기도 여주군 여주읍 신진리,KG10-1
2099,91,759,하천,37.2763889,127.6819444,경기도 여주군 여주읍 신진리,KG10-2
2100,91,760,하천,37.2652778,127.6666667,경기도 여주군 강천면 가야리,KG11-1
2101,91,760,하천,37.2652778,127.6666667,경기도 여주군 강천면 가야리,KG11-2
2102,91,761,하천,37.2375,127.6666667,경기도 여주군 강천면 굴암리,KG12-1
2103,91,761,하천,37.2375,127.6666667,경기도 여주군 강천면 굴암리,KG12-2
2104,91,762,하천,37.2305556,127.6916667,경기도 여주군 강천면 굴암리,KG13-1
2105,91,762,하천,37.2305556,127.6916667,경기도 여주군 강천면 굴암리,KG13-2
2106,91,762,하천,37.2305556,127.6916667,경기도 여주군 강천면 굴암리,KG13-3
2107,91,763,하천,37.2416667,127.6972222,경기도 여주군 강천면 강천리,KG14-1
2108,91,763,하천,37.2416667,127.6972222,경기도 여주군 강천면 강천리,KG14-4
2109,91,764,하천,37.2208333,127.7055556,경기도 여주군 강천면 강천리,KG15-1
2110,91,764,하천,37.2208333,127.7055556,경기도 여주군 강천면 강천리,KG15-2
2111,91,765,하천,37.2277778,127.7055556,경기도 여주군 강천면 강천리,KG16-1
2112,91,765,하천,37.2277778,127.7055556,경기도 여주군 강천면 강천리,KG16-2
2113,91,765,하천,37.2277778,127.7055556,경기도 여주군 강천면 강천리,KG16-3
2114,91,766,하천,37.225,127.725,경기도 여주군 점동면 도리,KG17-1
2115,91,766,하천,37.225,127.725,경기도 여주군 점동면 도리,KG17-2
2116,91,766,하천,37.225,127.725,경기도 여주군 점동면 도리,KG17-3
2117,91,767,하천,37.2263889,127.725,경기도 여주군 점동면 도리,KG18-1
2118,91,767,하천,37.2263889,127.725,경기도 여주군 점동면 도리,KG18-2
2119,91,767,하천,37.2263889,127.725,경기도 여주군 점동면 도리,KG18-3
2120,91,767,하천,37.2263889,127.725,경기도 여주군 점동면 도리,KG18-4
2121,91,768,하천,37.225,127.75,경기도 여주군 점동면 삼합리,KG19-7
2122,91,769,하천,37.2194444,127.7416667,경기도 여주군 점동면 삼합리,KG20-1
2123,91,769,하천,37.2194444,127.7416667,경기도 여주군 점동면 삼합리,KG20-2
2124,91,770,하천,37.3361111,127.5480556,경기도 여주군 흥천면 효지리,KG21-1
2125,91,770,하천,37.3361111,127.5480556,경기도 여주군 흥천면 효지리,KG21-2
2126,91,770,하천,37.3361111,127.5480556,경기도 여주군 흥천면 효지리,KG21-3
2127,91,771,하천,37.3027778,127.5722222,경기도 이천시 백사면 ,KG22-1
2128,91,771,하천,37.3027778,127.5722222,경기도 이천시 백사면 ,KG22-2
2129,91,771,하천,37.3027778,127.5722222,경기도 이천시 백사면 ,KG22-3
2130,91,771,하천,37.3027778,127.5722222,경기도 이천시 백사면 ,KG22-4
2131,91,771,하천,37.3027778,127.5722222,경기도 이천시 백사면 ,KG22-5
2132,91,771,하천,37.3027778,127.5722222,경기도 이천시 백사면 ,KG22-6
2133,91,772,하천,37.1777778,127.6611111,경기도 이천시  ,KG23-1
2134,91,772,하천,37.1777778,127.6611111,경기도 이천시  ,KG23-3
2135,91,773,하천,37.1166667,127.6269444,경기도 이천시 장호원읍 풍계리,KG24-1
2136,91,773,하천,37.1166667,127.6269444,경기도 이천시 장호원읍 풍계리,KG24-2
2137,91,773,하천,37.1166667,127.6269444,경기도 이천시 장호원읍 풍계리,KG24-3
2138,91,773,하천,37.1166667,127.6269444,경기도 이천시 장호원읍 풍계리,KG24-4
2139,91,773,하천,37.1166667,127.6269444,경기도 이천시 장호원읍 풍계리,KG24-5
2140,91,773,하천,37.1166667,127.6269444,경기도 이천시 장호원읍 풍계리,KG24-6
2141,91,773,하천,37.1166667,127.6269444,경기도 이천시 장호원읍 풍계리,KG24-7
2142,91,773,하천,37.1166667,127.6269444,경기도 이천시 장호원읍 풍계리,KG24-8
2143,91,774,하천,37.2680556,127.2694444,경기도 여주군 강천면 ,KG25-1
2144,91,774,하천,37.2680556,127.2694444,경기도 여주군 강천면 ,KG25-2-1
2145,91,774,하천,37.2680556,127.2694444,경기도 여주군 강천면 ,KG25-2-2
2146,91,774,하천,37.2680556,127.2694444,경기도 여주군 강천면 ,KG25-4
2147,91,774,하천,37.2680556,127.2694444,경기도 여주군 강천면 ,KG25-8
2148,91,775,하천,37.7769444,127.5347222,경기도 가평군 가평읍 대곡리,KG26-1
2149,91,775,하천,37.7769444,127.5347222,경기도 가평군 가평읍 대곡리,KG26-2
2150,91,775,하천,37.7769444,127.5347222,경기도 가평군 가평읍 대곡리,KG26-3
2151,91,775,하천,37.7769444,127.5347222,경기도 가평군 가평읍 대곡리,KG26-4
2152,91,776,하천,38.0069444,127.9997222,경기도 연천군 전곡읍 마포리,KG27-1
2153,91,776,하천,38.0069444,127.9997222,경기도 연천군 전곡읍 마포리,KG27-2
2154,91,776,하천,38.0069444,127.9997222,경기도 연천군 전곡읍 마포리,KG27-3
2155,91,776,하천,38.0069444,127.9997222,경기도 연천군 전곡읍 마포리,KG27-4
2156,91,776,하천,38.0069444,127.9997222,경기도 연천군 전곡읍 마포리,KG27-6
2157,91,777,하천,38.0041667,127.2111111,경기도 포천시 영중면 영평리,KG28-1
2158,91,777,하천,38.0041667,127.2111111,경기도 포천시 영중면 영평리,KG28-2
2159,91,777,하천,38.0041667,127.2111111,경기도 포천시 영중면 영평리,KG28-3
2160,91,777,하천,38.0041667,127.2111111,경기도 포천시 영중면 영평리,KG28-4
2161,91,777,하천,38.0041667,127.2111111,경기도 포천시 영중면 영평리,KG28-5
2162,91,778,하천,37.9833333,127.0027778,경기도 평택시 오성면 교포리,KG29-10
2163,91,778,하천,37.9833333,127.0027778,경기도 평택시 오성면 교포리,KG29-11
2164,91,778,하천,37.9833333,127.0027778,경기도 평택시 오성면 교포리,KG29-12
2165,91,778,하천,37.9833333,127.0027778,경기도 평택시 오성면 교포리,KG29-13
2166,91,778,하천,37.9833333,127.0027778,경기도 평택시 오성면 교포리,KG29-14
2167,91,778,하천,37.9833333,127.0027778,경기도 평택시 오성면 교포리,KG29-15
2168,91,778,하천,37.9833333,127.0027778,경기도 평택시 오성면 교포리,KG29-16
2169,91,778,하천,37.9833333,127.0027778,경기도 평택시 오성면 교포리,KG29-18
2170,91,778,하천,37.9833333,127.0027778,경기도 평택시 오성면 교포리,KG29-19
2171,91,778,하천,37.9833333,127.0027778,경기도 평택시 오성면 교포리,KG29-20
2172,91,779,하천,37.9611111,127.1305556,경기도 안성시 공도읍 중복리,KG30-1
2173,91,779,하천,37.9611111,127.1305556,경기도 안성시 공도읍 중복리,KG30-2
2174,91,779,하천,37.9611111,127.1305556,경기도 안성시 공도읍 중복리,KG30-3
2175,91,779,하천,37.9611111,127.1305556,경기도 안성시 공도읍 중복리,KG30-4
2176,91,779,하천,37.9611111,127.1305556,경기도 안성시 공도읍 중복리,KG30-10
2177,91,779,하천,37.9611111,127.1305556,경기도 안성시 공도읍 중복리,KG30-11
2178,91,779,하천,37.9611111,127.1305556,경기도 안성시 공도읍 중복리,KG30-12
2179,91,779,하천,37.9611111,127.1305556,경기도 안성시 공도읍 중복리,KG30-13
2180,91,779,하천,37.9611111,127.1305556,경기도 안성시 공도읍 중복리,KG30-14
2181,91,779,하천,37.9611111,127.1305556,경기도 안성시 공도읍 중복리,KG30-15
2182,91,780,하천,37.0752778,126.9833333,경기도 평택시 서탄면 황구지리,KG31-5
2183,91,780,하천,37.0752778,126.9833333,경기도 평택시 서탄면 황구지리,KG31-6
2184,91,780,하천,37.0752778,126.9833333,경기도 평택시 서탄면 황구지리,KG31-7
2185,91,780,하천,37.0752778,126.9833333,경기도 평택시 서탄면 황구지리,KG31-8
2186,91,780,하천,37.0752778,126.9833333,경기도 평택시 서탄면 황구지리,KG31-9
2187,91,781,하천,37.125,127.1208333,경기도 용인시 처인구 남사면 봉명리,KG32-2
2307,94,782,하천,35.1091667,128.9494444,부산광역시 사하구  ,NK-1_1.5
2308,94,782,하천,35.1091667,128.9494444,부산광역시 사하구  ,NK-1_2.0
2309,94,782,하천,35.1091667,128.9494444,부산광역시 사하구  ,NK-1_6.3
2310,94,782,하천,35.1091667,128.9494444,부산광역시 사하구  ,NK-1_8.0
2311,94,782,하천,35.1091667,128.9494444,부산광역시 사하구  ,NK-1_8.3
