기관코드,대분류,중분류,소분류,세분류,속명,종명,명칭,이명,자료수집번호(통합),자료세부분류번호,수량,사진분류,규격,상태,수집방법,현 상태,데이터기준일자
JFNM,식물,관속식물,굴거리나무목,굴거리나무과,Daphniphyllum,teysmannii,좀굴거리나무,해당없음,JFNM-20171,JFNM-VP-3198,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,굴거리나무목,굴거리나무과,Daphniphyllum,teysmannii,좀굴거리나무,해당없음,JFNM-20172,JFNM-VP-3199,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,콩과,해당없음,해당없음,흰개자리,해당없음,JFNM-20173,JFNM-VP-3200,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,콩과,해당없음,해당없음,흰개자리,해당없음,JFNM-20174,JFNM-VP-3201,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,콩과,해당없음,해당없음,흰개자리,해당없음,JFNM-20175,JFNM-VP-3202,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,장미목,장미과,Aruncus,aethusifolius,한라개승마,해당없음,JFNM-20176,JFNM-VP-3203,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,장미목,장미과,Aruncus,aethusifolius,한라개승마,해당없음,JFNM-20177,JFNM-VP-3204,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Dendranthema,coreanum,한라구절초 ,해당없음,JFNM-20178,JFNM-VP-3205,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,난초목,난초과,Tipularia,japonica,비비추난초,해당없음,JFNM-20179,JFNM-VP-3206,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,난초목,난초과,Tipularia,japonica,비비추난초,해당없음,JFNM-20180,JFNM-VP-3207,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,녹나무목,녹나무과,Neolitsea,sericea,참식나무,해당없음,JFNM-20181,JFNM-VP-3208,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,녹나무과,해당없음,해당없음,노랑참식나무 ,해당없음,JFNM-20182,JFNM-VP-3209,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,고사리목,공작고사리과,Adiantum,monochlamys,섬공작고사리 ,해당없음,JFNM-20183,JFNM-VP-3210,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,고사리목,꼬리고사리과,Asplenium,trichomanes,차꼬리고사리 ,해당없음,JFNM-20184,JFNM-VP-3211,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,참나무목,참나무과,Quercus,gilva,개가시나무,해당없음,JFNM-20185,JFNM-VP-3212,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,초롱꽃목,초롱꽃과,Codonopsis,lanceolata,더덕 ,해당없음,JFNM-20186,JFNM-VP-3213,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,도금양목,팥꽃나무과,Stellera,chamaejasme,피뿌리풀 ,해당없음,JFNM-20187,JFNM-VP-3214,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,도금양목,팥꽃나무과,Stellera,chamaejasme,피뿌리풀 ,해당없음,JFNM-20188,JFNM-VP-3215,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,녹나무목,녹나무과,Lindera,glauca,감태나무,해당없음,JFNM-20189,JFNM-VP-3216,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,녹나무목,녹나무과,Lindera,glauca,감태나무,해당없음,JFNM-20190,JFNM-VP-3217,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,녹나무목,녹나무과,Actinodaphne,lancifolia,육박나무,해당없음,JFNM-20191,JFNM-VP-3218,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,산토끼목,인동과,Lonicera,maackii,괴불나무,해당없음,JFNM-20192,JFNM-VP-3219,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,산토끼목,인동과,Lonicera,maackii,괴불나무,해당없음,JFNM-20193,JFNM-VP-3220,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,마디풀목,마디풀과,Polygonum,debile,세뿔여뀌,해당없음,JFNM-20194,JFNM-VP-3221,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,마디풀목,마디풀과,Polygonum,debile,세뿔여뀌,해당없음,JFNM-20195,JFNM-VP-3222,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,후추목,삼백초과,Houttuynia,cordata,약모밀       ,해당없음,JFNM-20196,JFNM-VP-3223,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,후추목,삼백초과,Houttuynia,cordata,약모밀       ,해당없음,JFNM-20197,JFNM-VP-3224,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,후추목,삼백초과,Houttuynia,cordata,약모밀       ,해당없음,JFNM-20198,JFNM-VP-3225,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,마디풀목,마디풀과,Polygonum,sagittatum,미꾸리낚시,해당없음,JFNM-20199,JFNM-VP-3226,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,무환자나무목,시로미과,Empetrum , nigrum,시로미,0,JFNM-20200,JFNM-VP-3227,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,무환자나무목,시로미과,Empetrum , nigrum,시로미,0,JFNM-20201,JFNM-VP-3228,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,무환자나무목,시로미과,Empetrum , nigrum,시로미,0,JFNM-20202,JFNM-VP-3229,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리아재비목,매자나무과,Berberis , amurensis,섬매자나무,0,JFNM-20203,JFNM-VP-3230,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리아재비목,매자나무과,Berberis , amurensis,섬매자나무,0,JFNM-20204,JFNM-VP-3231,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리아재비목,매자나무과,Berberis , amurensis,섬매자나무,0,JFNM-20205,JFNM-VP-3232,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,장미목,장미과,Prunus,yedoensis,왕벚나무,해당없음,JFNM-20206,JFNM-VP-3233,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,철쭉목,진달래과,Rhododendron,weyrichii,참꽃나무,해당없음,JFNM-20207,JFNM-VP-3234,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,철쭉목,진달래과,Rhododendron,weyrichii,참꽃나무,해당없음,JFNM-20208,JFNM-VP-3235,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리아재비목,새모래덩굴과,Sinomenium,acutum,방기,해당없음,JFNM-20209,JFNM-VP-3236,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Ainsliaea,apiculata,좀딱취,해당없음,JFNM-20210,JFNM-VP-3237,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Aster,spathulifolius,해국,해당없음,JFNM-20211,JFNM-VP-3238,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,대극목,대극과,Euphorbia,jolkini,암대극,해당없음,JFNM-20212,JFNM-VP-3239,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,대극목,대극과,Euphorbia,jolkini,암대극,해당없음,JFNM-20213,JFNM-VP-3240,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Vicia,cracca,등갈퀴나물,해당없음,JFNM-20214,JFNM-VP-3241,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Vicia,cracca,등갈퀴나물,해당없음,JFNM-20215,JFNM-VP-3242,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Vicia,cracca,등갈퀴나물,해당없음,JFNM-20216,JFNM-VP-3243,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Medicago,polymorpha,개자리       ,해당없음,JFNM-20217,JFNM-VP-3244,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Lathyrus,japonicus,갯완두,해당없음,JFNM-20218,JFNM-VP-3245,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,백합목,백합과,Hosta,longipes,비비추 ,해당없음,JFNM-20219,JFNM-VP-3246,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,앵초목,자금우과,Ardisia,pusilla,산호수 ,해당없음,JFNM-20220,JFNM-VP-3247,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Artemisia,princeps,쑥,해당없음,JFNM-20221,JFNM-VP-3248,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Artemisia,princeps,쑥,해당없음,JFNM-20222,JFNM-VP-3249,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Artemisia,princeps,쑥,해당없음,JFNM-20223,JFNM-VP-3250,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Artemisia,princeps,쑥,해당없음,JFNM-20224,JFNM-VP-3251,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Carpesium,glossophyllum,천일담배풀,해당없음,JFNM-20225,JFNM-VP-3252,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Carpesium,glossophyllum,천일담배풀,해당없음,JFNM-20226,JFNM-VP-3253,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Carpesium,glossophyllum,천일담배풀,해당없음,JFNM-20227,JFNM-VP-3254,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Carpesium,glossophyllum,천일담배풀,해당없음,JFNM-20228,JFNM-VP-3255,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,사초목,사초과,Carex,ciliatomarginata,털대사초,해당없음,JFNM-20229,JFNM-VP-3256,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,사초목,사초과,Carex,paxii,대사초,대구사초,JFNM-20230,JFNM-VP-3257,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,사초목,사초과,Carex,paxii,대사초,대구사초,JFNM-20231,JFNM-VP-3258,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,사초목,사초과,Carex,paxii,대사초,대구사초,JFNM-20232,JFNM-VP-3259,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,백합목,백합과,Hosta,longipes,비비추 ,해당없음,JFNM-20233,JFNM-VP-3260,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,프로티아목,보리수나무과,Elaeagnus,umbellata,보리수나무,해당없음,JFNM-20234,JFNM-VP-3261,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,프로티아목,보리수나무과,Elaeagnus,umbellata,보리수나무,해당없음,JFNM-20235,JFNM-VP-3262,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,백합목,백합과,Hosta,minor,좀비비추 ,해당없음,JFNM-20236,JFNM-VP-3263,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,프로티아목,보리수나무과,Elaeagnus,umbellata,보리수나무,해당없음,JFNM-20237,JFNM-VP-3264,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,장미목,장미과,Aruncus,aethusifolius,한라개승마,해당없음,JFNM-20238,JFNM-VP-3265,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,장미목,장미과,Aruncus,aethusifolius,한라개승마,해당없음,JFNM-20239,JFNM-VP-3266,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리아재비목,매자나무과,Berberis,amurensis,섬매발톱나무,0,JFNM-20240,JFNM-VP-3267,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리아재비목,매자나무과,Berberis,amurensis,섬매발톱나무,0,JFNM-20241,JFNM-VP-3268,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리아재비목,매자나무과,Berberis,amurensis,섬매발톱나무,0,JFNM-20242,JFNM-VP-3269,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,화본과,Polypogon,monspeliensis,갯쇠돌피 ,해당없음,JFNM-20243,JFNM-VP-3270,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,화본과,Polypogon,monspeliensis,갯쇠돌피 ,해당없음,JFNM-20244,JFNM-VP-3271,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,노박덩굴목,감탕나무과,Ilex,macropoda,대팻집나무,해당없음,JFNM-20245,JFNM-VP-3272,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,택사목,가래과,Potamogeton,distinctus,가래 ,해당없음,JFNM-20246,JFNM-VP-3273,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Dendranthema,coreanum,한라구절초 ,해당없음,JFNM-20247,JFNM-VP-3274,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Dendranthema,coreanum,한라구절초 ,해당없음,JFNM-20248,JFNM-VP-3275,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Dendranthema,coreanum,한라구절초 ,해당없음,JFNM-20249,JFNM-VP-3276,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Aster,scaber,참취,해당없음,JFNM-20250,JFNM-VP-3277,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,현삼목,현삼과,Veronica , arvensis,선개불알풀,신개불알풀,JFNM-20251,JFNM-VP-3278,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,현삼목,현삼과,Veronica , arvensis,선개불알풀,신개불알풀,JFNM-20252,JFNM-VP-3279,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,조록나무목,조록나무과,Distylium,racemosum,조록나무,해당없음,JFNM-20253,JFNM-VP-3280,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리아재비목,미나리아재비과,Adonis,amurensis,복수초,해당없음,JFNM-20254,JFNM-VP-3281,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리목,미나리과,Cnidium,japonicum,갯사상자,해당없음,JFNM-20255,JFNM-VP-3282,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,제비꽃과,해당없음,해당없음,남산제비꽃,해당없음,JFNM-20256,JFNM-VP-3283,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,차나무목,물레나물과,Hypericum,laxum,좀고추나물,해당없음,JFNM-20257,JFNM-VP-3284,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,대극목,대극과,Mercurialis,leiocarpa,산쪽풀,해당없음,JFNM-20258,JFNM-VP-3285,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,콩과,해당없음,해당없음,제주달구지풀,해당없음,JFNM-20259,JFNM-VP-3286,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,콩과,해당없음,해당없음,제주달구지풀,해당없음,JFNM-20260,JFNM-VP-3287,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,콩과,해당없음,해당없음,제주달구지풀,해당없음,JFNM-20261,JFNM-VP-3288,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,콩과,해당없음,해당없음,제주달구지풀,해당없음,JFNM-20262,JFNM-VP-3289,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,꿀풀목,꿀풀과,Thymus,quinquecostatus,백리향,해당없음,JFNM-20263,JFNM-VP-3290,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,무환자나무목,시로미과,Empetrum , nigrum,시로미,0,JFNM-20264,JFNM-VP-3291,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,진달래목,돌매화나무과,Diapensia , lapponica,돌매화나무,0,JFNM-20265,JFNM-VP-3292,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,대극목,대극과,Euphorbia,jolkini,암대극,해당없음,JFNM-20266,JFNM-VP-3293,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,대극목,대극과,Euphorbia,jolkini,암대극,해당없음,JFNM-20267,JFNM-VP-3294,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,닭의장풀목,닭의장풀과,Commelina,coreana,좀닭의장풀,해당없음,JFNM-20268,JFNM-VP-3295,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,가래나무목,가래나무과,Platycarya,strobilacea,굴피나무,해당없음,JFNM-20269,JFNM-VP-3296,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Carpesium,glossophyllum,천일담배풀,해당없음,JFNM-20270,JFNM-VP-3297,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Carpesium,glossophyllum,천일담배풀,해당없음,JFNM-20271,JFNM-VP-3298,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,무환자나무목,봉선화과,Impatiens ,textori ,물봉선,0,JFNM-20272,JFNM-VP-3299,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,고사리삼목,고사리삼과,Botrychium,ternatum,고사리삼 ,해당없음,JFNM-20273,JFNM-VP-3300,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,석송목,석송과,Huperzia,serrata,뱀톱 ,해당없음,JFNM-20274,JFNM-VP-3301,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,초롱꽃목 ,국화과,Solidago , virga해당없음aurea ,미역취 ,0,JFNM-20275,JFNM-VP-3302,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,참나무목,자작나무과,Corylus,sieboldiana,참개암나무,해당없음,JFNM-20276,JFNM-VP-3303,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,참나무목,자작나무과,Corylus,sieboldiana,참개암나무,해당없음,JFNM-20277,JFNM-VP-3304,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,참나무목,자작나무과,Corylus,sieboldiana,참개암나무,해당없음,JFNM-20278,JFNM-VP-3305,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,감나무목,때죽나무과,Styrax,obassia,쪽동백나무 ,해당없음,JFNM-20279,JFNM-VP-3306,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,감나무목,때죽나무과,Styrax,obassia,쪽동백나무 ,해당없음,JFNM-20280,JFNM-VP-3307,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,석송목,석송과,Huperzia,serrata,뱀톱 ,해당없음,JFNM-20281,JFNM-VP-3308,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,벼과,Themeda ,triandra,솔새,0,JFNM-20282,JFNM-VP-3309,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,벼과,Themeda ,triandra,솔새,0,JFNM-20283,JFNM-VP-3310,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,벼과,Themeda ,triandra,솔새,0,JFNM-20284,JFNM-VP-3311,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,벼과,Themeda ,triandra,솔새,0,JFNM-20285,JFNM-VP-3312,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,벼과,Themeda ,triandra,솔새,0,JFNM-20286,JFNM-VP-3313,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,벼과,Themeda ,triandra,솔새,0,JFNM-20287,JFNM-VP-3314,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,벼과,Themeda ,triandra,솔새,0,JFNM-20288,JFNM-VP-3315,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,쐐기풀목,느릅나무과,Celtis,jessoensis,풍게나무,해당없음,JFNM-20289,JFNM-VP-3316,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,쐐기풀목,느릅나무과,Celtis,jessoensis,풍게나무,해당없음,JFNM-20290,JFNM-VP-3317,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,쐐기풀목,느릅나무과,Celtis,jessoensis,풍게나무,해당없음,JFNM-20291,JFNM-VP-3318,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,쐐기풀목,뽕나무과,Broussonetia,papyrifera,꾸지나무,해당없음,JFNM-20292,JFNM-VP-3319,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,쐐기풀목,뽕나무과,Broussonetia,papyrifera,꾸지나무,해당없음,JFNM-20293,JFNM-VP-3320,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,꿀풀과,해당없음,해당없음,탑꽃,595,JFNM-20294,JFNM-VP-3321,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,꿀풀과,해당없음,해당없음,탑꽃,595,JFNM-20295,JFNM-VP-3322,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,꿀풀과,해당없음,해당없음,탑꽃,595,JFNM-20296,JFNM-VP-3323,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,쐐기풀목,뽕나무과,Broussonetia,papyrifera,꾸지나무,해당없음,JFNM-20297,JFNM-VP-3324,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,꿀풀목,꿀풀과,Thymus,quinquecostatus,백리향,해당없음,JFNM-20298,JFNM-VP-3325,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,꿀풀목,꿀풀과,Thymus,quinquecostatus,백리향,해당없음,JFNM-20299,JFNM-VP-3326,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,꿀풀목,꿀풀과,Perilla,frutescens,들깨            ,해당없음,JFNM-20300,JFNM-VP-3327,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,꿀풀목,꿀풀과,Perilla,frutescens,들깨            ,해당없음,JFNM-20301,JFNM-VP-3328,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,꿀풀목,꿀풀과,Perilla,frutescens,들깨            ,해당없음,JFNM-20302,JFNM-VP-3329,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,꿀풀과,해당없음,해당없음,탑꽃,596,JFNM-20303,JFNM-VP-3330,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,구과목,측백나무과,Juniperus ,chinensis,눈향나무 ,0,JFNM-20304,JFNM-VP-3331,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,구과목,측백나무과,Juniperus ,chinensis,눈향나무 ,0,JFNM-20305,JFNM-VP-3332,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,자작나무과,해당없음,해당없음,좀고채목,해당없음,JFNM-20306,JFNM-VP-3333,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,자작나무과,해당없음,해당없음,좀고채목,해당없음,JFNM-20307,JFNM-VP-3334,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,자작나무과,해당없음,해당없음,좀고채목,해당없음,JFNM-20308,JFNM-VP-3335,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,제비꽃목,제비꽃과,Viola,violacea,자주잎제비꽃,해당없음,JFNM-20309,JFNM-VP-3336,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,고사리목,고란초과,Pyrrosia,lingua,석위 ,해당없음,JFNM-20310,JFNM-VP-3337,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,고사리목,개고사리과,Deparia,lancea,버들참빗 ,해당없음,JFNM-20311,JFNM-VP-3338,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,꿀풀목,꿀풀과,Thymus,quinquecostatus,백리향,해당없음,JFNM-20312,JFNM-VP-3339,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,초롱꽃목 ,국화과,Solidago , virga해당없음aurea ,미역취 ,0,JFNM-20313,JFNM-VP-3340,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,무환자나무목,고추나무과,Euscaphis,japonica,말오줌때,해당없음,JFNM-20314,JFNM-VP-3341,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Atractylodes,ovata,삽주,해당없음,JFNM-20315,JFNM-VP-3342,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,초롱꽃목,국화과,Serratula, coronata,산비장이,0,JFNM-20316,JFNM-VP-3343,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Vicia,unijuga,나비나물,해당없음,JFNM-20317,JFNM-VP-3344,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,가지목,가지과,Solanum,lyratum,배풍등 ,해당없음,JFNM-20318,JFNM-VP-3345,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,감나무목,때죽나무과,Styrax,japonicus,때죽나무,해당없음,JFNM-20319,JFNM-VP-3346,1,식물,표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Lespedeza,bicolor,싸리,해당없음,JFNM-20320,JFNM-VP-3347,1,식물,표본,건조,자체,광식물수장고,2016-09-30
